county,geoid,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,cluster_coeff_avg,cluster_coeff_weighted_avg,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,dead_end_count,dead_end_proportion,intersect_3way_count,intersect_3way_proportion,intersect_4way_count,intersect_4way_proportion,intersection_count,intersect_density_km,k_avg,edge_count,node_count,node_density_km,pagerank_max,pagerank_min,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg
Brazos County,48041,1516.471988,2.8544372294372233,0.0259479849366283,1.0818843656492447,0.043195108984582294,0.0006946857674635655,0.0005692034679280093,3445.7115141912177,238.30551329411438,5225324,2046,0.23308270676691728,5210,0.593529277739804,1490,0.1697425381635908,6732,4.439251139006203,4.995898838004101,21927,8778,5.788435308704166,0.0005323633240504322,1.711363718723683e-05,0.004651799151730743,1906.2123170586312,242.6727318670239,2890717.5819999888,11912,2.7069947596263386
Brewster County,48043,16015.869999,2.890386343216512,0.010679593039595835,1.1512132509383222,0.06542052423922759,0.0012261130729913207,0.0006063714799864311,1241.8062923364084,901.0378354550858,19888608,2132,0.2498535099027306,5472,0.6412750498066331,892,0.10453533341146139,6400,0.3996036431614145,5.173561467244815,22073,8533,0.5327840448588047,0.00038911365942854065,1.76139032409582e-05,0.007248674851628687,626.0443272595292,899.573349991031,10026644.559000032,11146,2.6063518106176025
Briscoe County,48045,2330.991085,2.921462194763158,0.007958139832056156,1.105789757366825,0.04236540158870251,0.0013757587162639656,0.002283492028235857,2047.8662954646236,814.6003546075109,4773558,593,0.2616946160635481,1321,0.5829655781112092,344,0.15180935569285084,1673,0.7177204626674923,5.172109443954104,5860,2266,0.9721186900206441,0.0012294766922484992,6.717871778220661e-05,0.0017064846416382253,1025.5942029911287,814.5318378194213,2390650.9440000015,2935,2.6359223300970873
Brooks County,48047,2443.277016,2.9288755458515316,0.00954393798286623,1.085934903539911,0.05099163027656488,0.00390917453411877,0.0014204359182524485,2711.84079316858,695.1089258287874,6625778,850,0.23198689956331878,2312,0.631004366812227,487,0.13291484716157206,2813,1.1513225809348833,5.203056768558952,9532,3664,1.4996252884981913,0.0009325675944274865,4.10626775474523e-05,0.003357112882920688,1388.3710908693774,696.4022122767393,3392175.175999997,4871,2.6727620087336246
Brown County,48049,2446.084213,2.9086626962642432,0.018286475938489966,1.121356212822079,0.04539493472899021,0.002003057483481112,0.000950446849445922,2693.898870684543,451.7071222237448,6589503,1259,0.22721530409673343,3376,0.6092763039162606,812,0.146543945136257,4280,1.7497353432287575,5.265475545930338,14588,5541,2.265253162810875,0.0007127632443310866,2.715698736831306e-05,0.00836303811351796,1379.6481339704358,454.2039730820985,3374735.519999992,7430,2.67767550983577
Burleson County,48051,1706.886781,2.8006855473140178,0.018089182365165376,1.0807287728622534,0.022469468794485623,0.0011343959079854818,0.0010454212489751822,2449.7212688883064,404.23403431941193,4181396,1596,0.35873229939312207,2463,0.5536075522589345,385,0.0865363002922005,2853,1.6714641133541008,4.650033715441673,10344,4449,2.6064997687740603,0.0007553691320532945,3.374122728090697e-05,0.005993812838360402,1255.6897984436375,405.47111577752537,2143320.317999999,5286,2.3706450887839963
Burnet County,48053,2575.134235,2.877161968466327,0.021285960742871306,1.1447354290994312,0.03878536922015208,0.0011115276713837057,0.0007850417008693177,2369.8420175754386,394.4071163316735,6102661,1969,0.3135849657588788,3608,0.5746137920050963,686,0.10925306577480491,4310,1.673699157667406,4.928491798057015,15473,6279,2.4383194921098936,0.0006048762418954818,2.394425776791629e-05,0.007820073676727202,1200.540326395842,395.8960808042011,3091552.4950000066,7809,2.482560917343526
Caldwell County,48055,1412.139126,2.8018394648829656,0.01947522000477628,1.0901618248223595,0.04083751393534016,0.0007925128828032667,0.001016350410490833,2980.0582070976584,361.9071888544904,4208256,1443,0.3016304347826087,2822,0.5898829431438127,483,0.10096153846153846,3341,2.3659141925085363,4.861204013377926,11628,4784,3.387768182269032,0.0007487408052891788,3.154023344699017e-05,0.0068799449604403165,1556.1633138971606,369.2688795160477,2197519.102,5951,2.494565217391304
Calhoun County,48057,1312.707024,3.040116650687116,0.024606294869298335,1.0549106414587974,0.033924576542026214,0.0001608535179241692,0.0025613258194977532,1422.3512816367809,335.21194219030605,1867130,519,0.24880153403643337,1065,0.5105465004793864,497,0.23825503355704697,1567,1.1937164739357713,5.340364333652924,5570,2086,1.5890826832354938,0.0014977936607214538,7.211365111415592e-05,0.002872531418312388,732.4776385138022,337.2600985619085,961528.541000001,2851,2.739693192713327
Callahan County,48059,2329.363248,2.8101112997547584,0.012582781057078019,1.1228627065559955,0.04340690435766838,0.0016124892547981426,0.0014113834296761699,2290.7295513404556,605.5999577800462,5335941,980,0.277306168647425,2135,0.6041312959818902,407,0.11516694963214488,2553,1.0960076759998747,4.98641765704584,8811,3534,1.5171528111960664,0.0008103934822400375,4.2827065242040694e-05,0.006355691748950176,1180.096471583036,611.132358826145,2748873.3500000006,4498,2.559422750424448
Cameron County,48061,2307.897628,2.9125182760502204,0.025372143137957787,1.0715586918277176,0.041134751773049906,0.0009101965721896323,0.0003445710831088231,4621.387082165666,265.3420311722555,10665688,3075,0.20130932896890344,9165,0.6,2924,0.19142389525368247,12200,5.286196342500855,5.262978723404255,40196,15275,6.618577797680374,0.00026963171972649096,9.846658908793547e-06,0.00410488605831426,2469.8397094587363,266.8978417848962,5700137.207000027,21357,2.7895908346972176
Camp County,48063,507.184763,2.8623456790123476,0.01639014219927086,1.0828957865770008,0.04236675700090339,0.0026418318606991125,0.004611456602811925,2605.30918197162,468.07407722281255,1321373,273,0.24661246612466126,740,0.6684733514001807,92,0.08310749774164408,834,1.6443711657796787,5.100271002710027,2823,1107,2.1826365473838183,0.0026190308755892158,0.00013595384991740088,0.00495926319518243,1312.4932895509717,467.46952106741566,665676.5979999999,1424,2.5934959349593494
Carson County,48065,2383.359749,2.9121179624664864,0.013111676890762857,1.0340107641914291,0.037372654155495975,0.0007473104095456766,0.002908789653545624,1480.6960386407009,697.9887933148725,3529031,343,0.1839142091152815,995,0.5335120643431636,518,0.2777479892761394,1517,0.6364964418974082,5.4219839142091155,5056,1865,0.7825088095838275,0.0018076132433757625,8.477122373887877e-05,0.0015822784810126582,791.2901242841265,717.3560410802567,1885929.0319999948,2629,2.9061662198391423
Cass County,48067,2426.70644,2.8127938651033655,0.015395582783007513,1.0881831000737363,0.030828447918517254,0.0009599793071234007,0.0008422976607458258,2510.9833017132346,456.7095899415357,6093419,1851,0.3288328299875644,3329,0.5914016699236099,446,0.07923254574524782,3778,1.5568426150465897,4.740451234677563,13342,5629,2.3196048385646515,0.0006393207195994896,2.6688017080330933e-05,0.00599610253335332,1275.3250228321806,454.3217037580739,3094839.4459999995,6812,2.4226327944572748
Castro County,48069,2316.573415,3.042762689451731,0.0091049072809703,1.041978439938316,0.03204150137320718,0.003698798525797403,0.001671471308334287,2850.7478140942094,736.0640435800275,6603966,669,0.20415013732072018,1966,0.5999389685688129,635,0.19377479401891975,2604,1.1240740237882771,5.475740006103143,8972,3277,1.414589314882559,0.0007822895751708136,4.609640294402361e-05,0.0013374944271065537,1429.0740127482575,735.5154112419427,3310554.865999984,4501,2.7836435764418677
Chambers County,48071,1546.618338,2.6983132402707155,0.019017040882553637,1.0733546839066417,0.03611463620981375,0.0005465932627305986,0.0014659756712476447,2074.3548768138307,440.6916609890112,3208235,944,0.29949238578680204,1816,0.5761421319796954,361,0.11453045685279188,2208,1.4276308160520466,4.619289340101523,7280,3152,2.037994715668501,0.001367338917773296,4.7915214590008324e-05,0.00467032967032967,1129.8977233515757,444.0967062261748,1747520.5389999978,3935,2.5066624365482233
Cherokee County,48073,2727.141725,2.815582825282696,0.017142572638309168,1.091199868899187,0.02975874107654646,0.0008633564002020738,0.0007487190827705038,2536.0770621482693,451.5402215838587,6916241,2067,0.32312021259965606,3768,0.5890261059871815,544,0.08503986243551664,4330,1.5877429325753138,4.788807253400031,15317,6397,2.3456793394190028,0.0006737986893495959,2.351310419389534e-05,0.004113076973297643,1292.0399008599404,452.7853924441026,3523575.9240000066,7782,2.4383304674065966
Childress County,48075,1803.680231,2.950990675990673,0.029300962543497323,1.1024618582595076,0.04787296037296031,0.0020779981843650707,0.0023708801037179055,2065.4646638415106,600.5864552635811,3725437,399,0.1743881118881119,1094,0.4781468531468531,562,0.24562937062937062,1889,1.0473031569197255,5.4222027972027975,6203,2288,1.268517534691547,0.0015973289628718654,6.592682122843646e-05,0.0038690955989037564,1063.166430524569,603.2124167977353,1917612.2730000003,3179,2.8020104895104896
Clay County,48077,2819.788075,2.905435665390408,0.014399461096358188,1.0952511912279514,0.03496925397377878,0.0012410050508196646,0.0017931815471487604,1778.1129995026279,677.7374739118669,5013901,733,0.255134006265228,1646,0.5729202923773059,484,0.16846501914375217,2139,0.7585676451944,5.150017403411068,7398,2873,1.018870895111506,0.0011684785130245047,5.263266670603251e-05,0.007028926736955934,912.5991487853212,675.4163246719158,2573336.196999999,3810,2.6585450748346675
Cochran County,48079,2007.453829,3.1618262999842224,0.008800191722243784,1.049487225012834,0.05207839418365762,0.003654301034400253,0.001428659292194178,3781.5896277831744,597.4631337950589,7591366,370,0.08771929824561403,2954,0.7003319108582267,885,0.20981507823613088,3848,1.9168560414248013,6.024656235182551,12706,4218,2.101169122331032,0.0007326893261836906,3.559774547611985e-05,0.0012592475995592634,1893.379604597618,597.5274543310792,3800872.1369999945,6361,3.0386439070649596
Coke County,48081,2360.696264,2.8191849338900528,0.011893180225848515,1.1471386439957536,0.042727905358385596,0.0027829575846729173,0.0012638627088431746,2358.8977192535663,600.2631274118804,5568641,1210,0.3157620041753653,2240,0.5845511482254697,368,0.09603340292275574,2622,1.1106892656987744,4.841858037578288,9277,3832,1.623249910815295,0.0007767616424406477,3.938862591013004e-05,0.0060364341920879595,1193.129796896226,601.8412508547009,2816617.054,4680,2.4676409185803756
Coleman County,48083,3268.424411,2.8949907019990957,0.012688417440597607,1.1482975746873412,0.048285681078568364,0.0019748228879594826,0.0008981042048932314,2685.75648237627,594.245332317905,8778192,1517,0.26447001394700137,3448,0.601115760111576,739,0.12883542538354253,4219,1.290836032738222,5.150627615062762,14772,5736,1.7549740421394742,0.0005324563935387263,2.6208884811951254e-05,0.006634172759274303,1361.2298106165379,597.1915089932885,4449076.742,7450,2.599546722454672
Collin County,48085,2178.638821,2.7035961848467642,0.028270098130476685,1.0897230195385286,0.056881604871930606,0.0010557575321641943,0.00013364121758146892,7647.064557195722,179.98176124062587,16660191,5738,0.15416442772702849,23171,0.6225416442772703,7956,0.2137560451370231,31482,14.450307089244694,4.973992477162816,92566,37220,17.084061681649434,0.00011336093309488056,4.049272286684676e-06,0.004483287600198777,4426.913457170932,178.00789049666696,9644645.514999913,54181,2.9109887157442236
Collingsworth County,48087,2378.749932,2.893009903076273,0.009718043493415438,1.1086236309546935,0.05302359882005907,0.0020877981388099614,0.001627141893887667,2362.8682092170443,690.3307040039309,5620672,853,0.2695954487989886,1814,0.5733249051833123,495,0.15644753476611883,2311,0.9715186825279118,5.1466498103666245,8142,3164,1.330110390098794,0.0010802831351678574,4.7664442326024796e-05,0.004175878162613608,1197.1939696938289,692.9014778588821,2847825.0740000056,4110,2.6185208596713023
Colorado County,48089,2487.123844,2.8050069818472014,0.01599752218022962,1.0966681971983967,0.03020646319569133,0.0007084728653787446,0.0007095721407147986,2833.529187539733,444.68311490408996,7047338,2272,0.3399162178336326,3739,0.5593955715140634,650,0.09724715739078396,4412,1.7739365937259695,4.742070616397367,15848,6684,2.6874415667417,0.0005708855802936357,2.253936362150316e-05,0.0036597677940434126,1452.1992279207157,448.0584699168841,3611799.3260000027,8061,2.419509275882705
Comal County,48091,1449.12732,2.781376037959661,0.022109376565818465,1.104226334192324,0.04579675761170399,0.001274775649353079,0.0005641991503377764,3919.3776382602273,283.34633140433886,5679677,2421,0.28718861209964414,4990,0.5919335705812574,890,0.1055753262158956,6009,4.14663357530241,4.7556346381969155,20045,8430,5.8172942319519585,0.0004989282972016918,1.7889150893077382e-05,0.00538787727612871,2067.3620272371863,282.6559858477206,2995870.793999991,10599,2.5208778173190987
Comanche County,48093,2428.770456,2.879736211031167,0.014244787175991917,1.0962561909155584,0.030467054927486543,0.001490536452271096,0.001717611517366021,1889.202862158011,627.2645382091617,4588440,845,0.289482699554642,1692,0.579650565262076,378,0.12949640287769784,2074,0.8539300183252887,5.011990407673861,7315,2919,1.2018426824934993,0.0011073856155798003,5.170363476552403e-05,0.007928913192071087,953.6875052468956,626.7013087121226,2316288.037000005,3696,2.553614251455978
Concho County,48095,2547.913999,2.845109632914498,0.009142118085335224,1.1423084937315886,0.04979058881497895,0.004439909862287088,0.0018506147084660534,2245.7718785821558,844.8300026576115,5722033,743,0.2745750184774575,1646,0.6082779009608278,310,0.11456023651145603,1963,0.7704341672326595,5.005912786400591,6773,2706,1.0620452656808845,0.0011667214340933213,5.575713582987411e-05,0.007382253063635022,1156.9770546246768,852.9739681712969,2947878.034000002,3456,2.570953436807095
Cooke County,48097,2265.77527,2.8304745568896683,0.019435656715379977,1.0895164601059042,0.028773584905660326,0.0009437267477146039,0.0010648221887645953,2342.4935655688328,458.37844295707623,5307563,1291,0.2768010291595197,2746,0.5887650085763293,613,0.13143224699828474,3373,1.488673675920207,4.965265866209262,11579,4664,2.0584565741155783,0.0006737875790490685,3.236909325087841e-05,0.0035408929959409277,1215.6683332500136,460.2224304093567,2754431.246,5985,2.5761149228130362
Coryell County,48099,2725.199226,2.908333333333376,0.01937807699165284,1.0961824550816994,0.0422201375859915,0.0015850606021038664,0.0009631887822551482,2249.4024324957813,448.1372737773244,6130069,1343,0.2519699812382739,3327,0.624202626641651,653,0.1225140712945591,3987,1.4630123045543533,5.132833020637898,13679,5330,1.9558203118321302,0.000649385788746594,2.832232411957837e-05,0.0017545142188756487,1137.3779415567724,447.98113686948835,3099581.48599999,6919,2.620075046904315
Cottle County,48101,2332.448739,2.936694444444436,0.01171791988768952,1.1157264482558784,0.06526388888888889,0.0032850250984500225,0.0022168959288592096,2138.029865615836,781.3922068317137,4986845,519,0.21625,1570,0.6541666666666667,301,0.12541666666666668,1881,0.8064485913660202,5.318333333333333,6382,2400,1.0289615200842364,0.001344183468736538,6.272214091574327e-05,0.0021936696960200563,1070.503546444712,780.7675569105679,2496894.646999996,3198,2.6925
Crane County,48103,2033.319713,2.8307922933254615,0.011141800400466905,1.0794221144533642,0.033520102231396745,0.0009105844731119414,0.0014002012963345047,1983.6412356663056,501.16511282305896,4033376,1159,0.3417870834562076,1769,0.5216750221173695,461,0.13594809790622236,2231,1.0972204645123607,4.746682394573872,8048,3391,1.6677160892700202,0.001044187130941411,4.469067350334659e-05,0.0027335984095427437,1007.9556027989984,501.2218138909272,2049495.9970000014,4089,2.4520790327337068
